,loop,date,time,spd,lat,lon,mx,my,mz,mdir,th_des,th_err,dist,st,st_fin,col,waypoint
3748,3748,12.7.2023, 012:33:45.00,3.87,37.439575,24.945686,34.34,30.53,59.29,48.36,35.82,-12.54,10.3,78,78,0,0
3752,3752,12.7.2023, 012:33:46.00,4.13,37.439579,24.945698,31.91,34.19,61.64,43.02,31.96,-11.07,9.4,84,84,0,0
3755,3755,12.7.2023, 012:33:47.00,4.24,37.439583,24.945709,33.13,35.41,63.99,43.09,27.6,-15.49,8.62,78,78,0,0
3757,3757,12.7.2023, 012:33:48.00,3.83,37.439587,24.945721,30.69,40.28,59.29,37.3,21.65,-15.65,7.82,78,78,0,0
3761,3761,12.7.2023, 012:33:49.00,4.17,37.439594,24.94573,25.81,42.72,61.64,31.14,17.16,-13.98,6.79,78,78,0,0
3765,3765,12.7.2023, 012:33:50.00,3.93,37.439602,24.94574,19.72,41.5,61.64,25.41,12.98,-12.43,5.86,78,78,0,0
3768,3768,12.7.2023, 012:33:51.00,4.09,37.43961,24.945747,18.5,43.94,62.81,22.83,7.54,-15.3,4.6,78,78,0,0
3772,3772,12.7.2023, 012:33:52.00,3.96,37.439617,24.945755,16.06,46.38,63.99,19.1,0.0,-19.1,3.8,72,72,0,0
3776,3776,12.7.2023, 012:33:53.00,3.98,37.439625,24.945761,9.97,48.81,61.64,11.54,352.02,-19.52,3.07,72,72,0,0
3780,3780,12.7.2023, 012:33:54.00,3.93,37.439636,24.945766,0.22,52.47,60.46,0.24,328.3,-31.94,1.85,60,60,0,1
3782,3782,12.7.2023, 012:33:57.00,2.89,37.439663,24.945765,-32.69,35.41,59.29,317.29,254.21,-63.07,38.44,36,36,0,1
3786,3786,12.7.2023, 012:33:58.00,2.44,37.439667,24.945759,-42.44,8.59,58.11,281.45,252.86,-28.58,37.96,66,66,0,1
3790,3790,12.7.2023, 012:33:59.00,3.24,37.439667,24.945749,-42.44,-8.47,59.29,258.71,252.52,-6.19,37.24,84,84,0,1
3794,3794,12.7.2023, 012:34:00.00,4.06,37.439667,24.945738,-36.34,-14.56,55.76,248.16,252.02,3.86,36.24,90,90,0,1
3798,3798,12.7.2023, 012:34:01.00,4.24,37.439663,24.945724,-42.44,-14.56,56.93,251.06,252.6,1.54,34.97,90,90,0,1
3801,3801,12.7.2023, 012:34:02.00,4.44,37.439655,24.945711,-40.0,-18.22,55.76,245.51,253.22,7.71,33.59,90,90,0,1
3805,3805,12.7.2023, 012:34:03.00,4.48,37.439651,24.945698,-36.34,-19.44,60.46,241.86,253.0,11.14,32.47,96,96,0,1
3807,3807,12.7.2023, 012:34:04.00,4.33,37.439648,24.945686,-37.56,-19.44,55.76,242.64,253.43,10.79,31.35,96,96,0,1
3811,3811,12.7.2023, 012:34:05.00,4.35,37.43964,24.945673,-41.22,-18.22,55.76,246.15,254.17,8.02,29.98,90,90,0,1
3815,3815,12.7.2023, 012:34:06.00,4.56,37.439636,24.945662,-40.0,-18.22,59.29,245.51,254.32,8.81,28.86,90,90,0,1
3819,3819,12.7.2023, 012:34:07.00,4.5,37.439629,24.945648,-35.13,-17.0,59.29,244.17,255.94,11.77,27.4,96,96,0,1
3823,3823,12.7.2023, 012:34:08.00,4.56,37.439625,24.945637,-36.34,-14.56,56.93,248.16,256.26,8.1,26.43,90,90,0,1
3827,3827,12.7.2023, 012:34:09.00,4.54,37.439617,24.945623,-42.44,-15.78,58.11,249.6,257.29,7.69,25.08,90,90,0,1
3831,3831,12.7.2023, 012:34:10.00,4.33,37.439613,24.945612,-44.88,-17.0,58.11,249.25,257.63,8.37,23.96,90,90,0,1
3833,3833,12.7.2023, 012:34:11.00,4.5,37.439606,24.945599,-38.78,-15.78,56.93,247.86,259.33,11.47,22.62,96,96,0,1
3837,3837,12.7.2023, 012:34:12.00,4.44,37.439602,24.945587,-41.22,-13.34,58.11,252.06,259.87,7.81,21.59,90,90,0,1
3841,3841,12.7.2023, 012:34:13.00,4.48,37.439594,24.945576,-41.22,-17.0,56.93,247.59,261.45,13.86,20.43,96,96,0,1
3845,3845,12.7.2023, 012:34:14.00,4.56,37.43959,24.945562,-38.78,-15.78,56.93,247.86,262.6,14.74,19.18,96,96,0,1
3849,3849,12.7.2023, 012:34:15.00,4.37,37.439583,24.945551,-40.0,-14.56,56.93,250.0,265.8,15.8,18.19,102,102,0,1
3853,3853,12.7.2023, 012:34:16.00,4.33,37.439579,24.945538,-44.88,-8.47,58.11,259.31,264.22,4.91,16.95,90,90,0,1
3856,3856,12.7.2023, 012:34:17.00,4.44,37.439575,24.945526,-40.0,-13.34,59.29,251.55,266.57,15.02,15.87,96,96,0,1
3858,3858,12.7.2023, 012:34:18.00,4.28,37.439571,24.945513,-42.44,-12.13,58.11,254.05,268.51,14.46,14.64,96,96,0,1
3862,3862,12.7.2023, 012:34:19.00,4.39,37.439568,24.945499,-42.44,-7.25,58.11,260.31,270.0,9.69,13.42,96,96,0,1
3866,3866,12.7.2023, 012:34:20.00,4.46,37.439564,24.945486,-40.0,-7.25,58.11,259.73,271.76,12.03,12.37,96,96,0,1
3870,3870,12.7.2023, 012:34:21.00,4.11,37.43956,24.945475,-42.44,-6.03,58.11,261.91,275.75,13.84,11.33,96,96,0,1
3874,3874,12.7.2023, 012:34:22.00,4.41,37.43956,24.945461,-47.31,-4.81,58.11,264.19,276.44,12.24,10.13,96,96,0,1
3878,3878,12.7.2023, 012:34:23.00,4.48,37.439556,24.945448,-46.09,0.06,58.11,270.08,279.69,9.61,8.97,96,96,0,1
3882,3882,12.7.2023, 012:34:24.00,4.2,37.439552,24.945435,-47.31,2.5,58.11,273.02,283.87,10.85,7.84,96,96,0,1
3884,3884,12.7.2023, 012:34:25.00,4.46,37.439552,24.945419,-44.88,1.28,61.64,271.64,286.69,15.06,6.51,102,102,0,1
3888,3888,12.7.2023, 012:34:26.00,4.35,37.439552,24.945406,-47.31,8.59,59.29,280.29,291.6,11.3,5.49,96,96,0,1
3892,3892,12.7.2023, 012:34:27.00,3.98,37.439552,24.945393,-42.44,9.81,59.29,283.02,295.01,11.99,4.34,96,96,0,1
3896,3896,12.7.2023, 012:34:28.00,3.8,37.439552,24.945381,-42.44,19.56,61.64,294.75,302.2,7.45,3.38,96,96,0,1
3900,3900,12.7.2023, 012:34:29.00,3.93,37.439556,24.94537,-40.0,20.78,58.11,297.45,311.09,13.63,2.27,102,102,0,1
3904,3904,12.7.2023, 012:34:30.00,3.98,37.43956,24.945358,-44.88,22.0,58.11,296.12,317.19,21.07,1.3,108,108,0,0
3907,3907,12.7.2023, 012:34:33.00,3.15,37.439571,24.945322,-24.16,35.41,62.81,325.7,76.61,110.92,39.28,150,150,0,0
3909,3909,12.7.2023, 012:34:34.00,2.43,37.439575,24.945316,0.22,43.94,65.16,0.29,77.56,77.28,39.63,150,150,0,0
3913,3913,12.7.2023, 012:34:35.00,1.69,37.439579,24.945313,28.25,37.84,62.81,36.74,78.46,41.72,39.85,126,126,0,0
3917,3917,12.7.2023, 012:34:36.00,2.46,37.439583,24.945314,36.78,23.22,63.99,57.74,78.41,20.68,39.63,108,108,0,0
3921,3921,12.7.2023, 012:34:37.00,3.11,37.439587,24.945324,42.88,12.25,62.81,74.05,78.69,4.64,38.67,96,96,0,0
3924,3924,12.7.2023, 012:34:38.00,4.15,37.439587,24.945335,39.22,3.72,61.64,84.58,78.15,-6.44,37.78,90,90,0,0
3928,3928,12.7.2023, 012:34:39.00,4.28,37.439583,24.945349,45.31,-1.16,58.11,91.46,77.47,-13.99,36.67,84,84,0,0
3932,3932,12.7.2023, 012:34:40.00,4.3,37.439583,24.945362,40.44,-1.16,60.46,91.64,77.35,-14.29,35.5,84,84,0,0
3934,3934,12.7.2023, 012:34:41.00,4.59,37.439579,24.945375,41.66,0.06,61.64,89.91,76.6,-13.32,34.4,84,84,0,0
3938,3938,12.7.2023, 012:34:42.00,4.5,37.439571,24.945387,46.53,-6.03,60.46,97.39,74.36,-23.02,33.71,72,72,0,0
3942,3942,12.7.2023, 012:34:43.00,4.48,37.439568,24.9454,41.66,0.06,60.46,89.91,73.16,-16.76,32.76,78,78,0,0
3946,3946,12.7.2023, 012:34:44.00,4.5,37.439564,24.945414,41.66,1.28,60.46,88.24,71.54,-16.7,31.73,78,78,0,0
3950,3950,12.7.2023, 012:34:45.00,4.2,37.439564,24.945425,42.88,3.72,59.29,85.04,70.92,-14.12,30.73,84,84,0,0
3954,3954,12.7.2023, 012:34:46.00,4.28,37.43956,24.945438,44.09,4.94,61.64,83.61,69.47,-14.14,29.71,84,84,0,0
3958,3958,12.7.2023, 012:34:47.00,4.26,37.439556,24.945452,40.44,7.38,63.99,79.66,68.04,-11.63,28.86,84,84,0,0
3960,3960,12.7.2023, 012:34:48.00,4.15,37.439556,24.945463,42.88,7.38,60.46,80.24,67.23,-13.01,27.89,84,84,0,0
3964,3964,12.7.2023, 012:34:49.00,4.13,37.439552,24.945477,41.66,8.59,58.11,78.34,64.76,-13.58,26.93,84,84,0,0
3968,3968,12.7.2023, 012:34:50.00,4.39,37.439552,24.94549,42.88,9.81,60.46,77.11,63.63,-13.47,25.83,84,84,0,0
3972,3972,12.7.2023, 012:34:51.00,4.19,37.439552,24.945503,42.88,9.81,61.64,77.11,62.79,-14.32,24.75,84,84,0,0
3976,3976,12.7.2023, 012:34:52.00,4.09,37.439548,24.945517,41.66,11.03,59.29,75.17,61.24,-13.92,23.98,84,84,0,0
3980,3980,12.7.2023, 012:34:53.00,4.39,37.439548,24.94553,44.09,8.59,59.29,78.97,60.21,-18.76,22.93,78,78,0,0
3984,3984,12.7.2023, 012:34:54.00,4.02,37.439545,24.945541,42.88,14.69,60.46,71.09,57.59,-13.5,22.22,84,84,0,0
3986,3986,12.7.2023, 012:34:55.00,4.2,37.439545,24.945555,41.66,14.69,63.99,70.58,55.44,-15.14,21.21,78,78,0,0
3990,3990,12.7.2023, 012:34:56.00,4.07,37.439541,24.945566,40.44,18.34,61.64,65.6,53.59,-12.01,20.68,84,84,0,0
3994,3994,12.7.2023, 012:34:57.00,4.02,37.439541,24.945578,42.88,15.91,59.29,69.65,51.79,-17.85,19.84,78,78,0,0
3998,3998,12.7.2023, 012:34:58.00,4.02,37.439541,24.945589,44.09,18.34,61.64,67.41,49.41,-18.01,19.01,78,78,0,0
4002,4002,12.7.2023, 012:34:59.00,4.0,37.439541,24.945601,42.88,22.0,61.64,62.84,47.71,-15.13,18.21,78,78,0,0
4005,4005,12.7.2023, 012:35:00.00,3.96,37.439541,24.945612,39.22,24.44,61.64,58.07,45.74,-12.34,17.55,84,84,0,0
4009,4009,12.7.2023, 012:35:01.00,4.0,37.439541,24.945623,36.78,25.66,61.64,55.1,42.81,-12.29,16.81,84,84,0,0
4011,4011,12.7.2023, 012:35:02.00,4.0,37.439545,24.945637,39.22,24.44,63.99,58.07,40.56,-17.51,15.71,78,78,0,0
4015,4015,12.7.2023, 012:35:03.00,3.98,37.439545,24.945648,39.22,24.44,61.64,58.07,38.45,-19.62,15.13,72,72,0,0
4019,4019,12.7.2023, 012:35:04.00,3.96,37.439548,24.945662,34.34,28.09,62.81,50.72,35.6,-15.12,14.09,78,78,0,0
4023,4023,12.7.2023, 012:35:05.00,3.91,37.439552,24.945673,35.56,31.75,60.46,48.24,32.42,-15.82,13.18,78,78,0,0
4027,4027,12.7.2023, 012:35:06.00,4.07,37.439552,24.945686,31.91,31.75,61.64,45.14,27.89,-17.25,12.56,78,78,0,0
4031,4031,12.7.2023, 012:35:07.00,3.91,37.439556,24.945698,31.91,37.84,59.29,40.13,24.31,-15.82,11.74,78,78,0,0
4035,4035,12.7.2023, 012:35:08.00,3.89,37.439564,24.945709,27.03,39.06,59.29,34.68,22.02,-12.66,10.68,78,78,0,0
4037,4037,12.7.2023, 012:35:09.00,3.85,37.439568,24.945719,25.81,41.5,63.99,31.88,18.44,-13.44,10.01,78,78,0,0
4041,4041,12.7.2023, 012:35:10.00,3.8,37.439575,24.945728,20.94,42.72,62.81,26.11,15.76,-10.35,8.7,84,84,0,0
4045,4045,12.7.2023, 012:35:11.00,4.04,37.439583,24.945736,19.72,43.94,63.99,24.17,11.75,-12.42,7.77,78,78,0,0
4049,4049,12.7.2023, 012:35:12.00,3.8,37.43959,24.945744,16.06,45.16,62.81,19.58,8.54,-11.04,6.92,78,78,0,0
4053,4053,12.7.2023, 012:35:13.00,4.0,37.439598,24.945749,12.41,45.16,60.46,15.36,4.13,-11.23,6.09,78,78,0,0
4057,4057,12.7.2023, 012:35:14.00,4.09,37.439606,24.945755,9.97,50.03,63.99,11.27,0.0,-11.27,4.94,78,78,0,0
4060,4060,12.7.2023, 012:35:15.00,4.04,37.439617,24.945761,3.88,48.81,61.64,4.54,353.21,-11.33,3.82,78,78,0,0
4062,4062,12.7.2023, 012:35:16.00,4.04,37.439625,24.945763,-3.44,50.03,62.81,356.07,349.42,-6.65,3.1,84,84,0,0
4066,4066,12.7.2023, 012:35:17.00,3.82,37.439636,24.945763,-7.09,48.81,63.99,351.73,340.56,-11.17,1.63,78,78,0,1
4070,4070,12.7.2023, 012:35:20.00,2.96,37.439663,24.945759,-32.69,36.63,58.11,318.25,253.69,-64.56,37.86,30,30,0,1
4073,4073,12.7.2023, 012:35:21.00,2.09,37.439667,24.945755,-42.44,11.03,54.58,284.57,253.0,-31.57,37.68,60,60,0,1
4077,4077,12.7.2023, 012:35:22.00,3.04,37.439671,24.945745,-38.78,-14.56,55.76,249.42,251.75,2.33,37.05,90,90,0,1
4081,4081,12.7.2023, 012:35:23.00,3.78,37.439667,24.945734,-37.56,-18.22,61.64,244.13,252.16,8.04,35.95,90,90,0,1
4085,4085,12.7.2023, 012:35:24.00,4.24,37.439663,24.945723,-37.56,-23.09,58.11,238.42,252.22,13.81,34.83,96,96,0,1
4089,4089,12.7.2023, 012:35:25.00,4.15,37.439655,24.945709,-37.56,-21.88,58.11,239.78,253.14,13.36,33.45,96,96,0,1
4093,4093,12.7.2023, 012:35:26.00,4.41,37.439651,24.945698,-38.78,-17.0,58.11,246.33,253.0,6.67,32.47,90,90,0,1
4097,4097,12.7.2023, 012:35:27.00,4.57,37.439644,24.945684,-40.0,-18.22,58.11,245.51,254.03,8.51,31.1,90,90,0,1
4101,4101,12.7.2023, 012:35:28.00,4.3,37.439636,24.945673,-36.34,-18.22,54.58,243.38,254.52,11.14,29.88,96,96,0,1
4105,4105,12.7.2023, 012:35:29.00,4.24,37.439632,24.945662,-38.78,-17.0,59.29,246.33,255.79,9.46,28.66,90,90,0,1
4109,4109,12.7.2023, 012:35:30.00,4.41,37.439629,24.945648,-38.78,-14.56,56.93,249.42,255.94,6.52,27.4,90,90,0,1
4112,4112,12.7.2023, 012:35:31.00,4.59,37.439621,24.945637,-42.44,-15.78,56.93,249.6,257.47,7.87,26.34,90,90,0,1
4114,4114,12.7.2023, 012:35:32.00,4.39,37.439617,24.945623,-37.56,-18.22,59.29,244.13,257.29,13.17,25.08,96,96,0,1
4118,4118,12.7.2023, 012:35:33.00,4.61,37.43961,24.94561,-41.22,-14.56,56.93,250.54,258.44,7.9,23.74,90,90,0,1
4122,4122,12.7.2023, 012:35:34.00,4.69,37.439606,24.945597,-40.0,-15.78,58.11,248.47,259.25,10.79,22.48,96,96,0,1
4126,4126,12.7.2023, 012:35:35.00,4.44,37.439598,24.945583,-41.22,-14.56,60.46,250.54,261.69,11.15,21.08,96,96,0,1
4130,4130,12.7.2023, 012:35:36.00,4.48,37.439594,24.945572,-41.22,-9.69,61.64,256.77,261.32,4.55,20.13,90,90,0,1
4134,4134,12.7.2023, 012:35:37.00,4.59,37.43959,24.945557,-38.78,-13.34,56.93,251.01,262.42,11.41,18.73,96,96,0,1
4137,4137,12.7.2023, 012:35:38.00,4.24,37.439587,24.945545,-41.22,-14.56,60.46,250.54,263.8,13.26,17.64,96,96,0,1
4139,4139,12.7.2023, 012:35:39.00,4.37,37.439583,24.945532,-40.0,-10.91,59.29,254.75,264.67,9.92,16.39,96,96,0,1
4143,4143,12.7.2023, 012:35:40.00,4.48,37.439579,24.945518,-41.22,-13.34,56.93,252.06,263.6,11.53,15.3,96,96,0,1
4147,4147,12.7.2023, 012:35:41.00,4.32,37.439575,24.945505,-42.44,-10.91,59.29,255.59,266.13,10.54,14.07,96,96,0,1
4152,4152,12.7.2023, 012:35:42.00,4.2,37.439571,24.945494,-40.0,-8.47,58.11,258.05,267.48,9.44,12.99,96,96,0,1
4156,4156,12.7.2023, 012:35:43.00,4.33,37.439568,24.94548,-47.31,-9.69,58.11,258.43,270.93,12.5,11.76,96,96,0,1
4160,4160,12.7.2023, 012:35:44.00,4.32,37.439564,24.945467,-40.0,-7.25,58.11,259.73,273.09,13.36,10.56,96,96,0,1
4164,4164,12.7.2023, 012:35:45.00,4.26,37.43956,24.945456,-44.88,-2.38,58.11,266.97,276.73,9.76,9.68,96,96,0,1
4168,4168,12.7.2023, 012:35:46.00,4.35,37.43956,24.94544,-43.66,-4.81,60.46,263.71,279.11,15.4,8.33,102,102,0,1
4172,4172,12.7.2023, 012:35:47.00,4.37,37.439556,24.945427,-43.66,-2.38,58.11,266.89,282.1,15.21,7.18,102,102,0,1
4176,4176,12.7.2023, 012:35:48.00,4.26,37.439556,24.945414,-42.44,2.5,60.46,273.37,284.49,11.11,5.99,96,96,0,1
4180,4180,12.7.2023, 012:35:49.00,3.61,37.439556,24.945402,-46.09,3.72,60.46,274.61,287.48,12.86,4.96,96,96,0,1
4184,4184,12.7.2023, 012:35:50.00,2.28,37.439552,24.945395,-44.88,-1.16,61.64,268.52,294.22,25.69,4.49,108,108,0,1
4187,4187,12.7.2023, 012:35:51.00,2.7,37.439548,24.945387,-44.88,0.06,58.11,270.08,298.7,28.62,3.95,114,114,0,1
4189,4189,12.7.2023, 012:35:52.00,2.91,37.439548,24.945377,-46.09,2.5,60.46,273.1,304.98,31.88,3.31,114,114,0,1
4193,4193,12.7.2023, 012:35:53.00,3.59,37.439545,24.945368,-43.66,13.47,60.46,287.15,325.76,38.62,2.91,120,120,0,1
4197,4197,12.7.2023, 012:35:54.00,3.54,37.439545,24.945356,-43.66,17.13,60.46,291.42,339.87,48.46,2.45,132,132,0,1
4201,4201,12.7.2023, 012:35:55.00,3.17,37.439545,24.945347,-35.13,29.31,56.93,309.85,0.0,50.15,2.28,132,132,0,1
4205,4205,12.7.2023, 012:35:56.00,3.17,37.439548,24.945337,-21.72,40.28,65.16,331.67,25.47,53.81,2.1,138,138,0,0
4209,4209,12.7.2023, 012:35:59.00,2.61,37.439568,24.94533,29.47,34.19,66.34,40.76,75.81,35.05,38.72,120,120,0,0
4213,4213,12.7.2023, 012:36:00.00,3.07,37.439575,24.945335,39.22,23.22,62.81,59.37,77.03,17.65,38.02,108,108,0,0
4215,4215,12.7.2023, 012:36:01.00,3.59,37.439579,24.945347,42.88,13.47,59.29,72.56,77.52,4.96,36.9,96,96,0,0
4219,4219,12.7.2023, 012:36:02.00,3.82,37.439579,24.945358,40.44,8.59,61.64,78.0,77.45,-0.55,35.87,90,90,0,0
4223,4223,12.7.2023, 012:36:03.00,4.06,37.439579,24.94537,42.88,7.38,62.81,80.24,76.83,-3.41,34.99,90,90,0,0
4227,4227,12.7.2023, 012:36:04.00,4.26,37.439579,24.945383,42.88,2.5,61.64,86.66,76.67,-9.99,33.82,84,84,0,0
4231,4231,12.7.2023, 012:36:05.00,4.22,37.439579,24.945396,42.88,-1.16,60.46,91.54,76.19,-15.36,32.65,84,84,0,0
4235,4235,12.7.2023, 012:36:06.00,4.15,37.439575,24.94541,45.31,2.5,60.46,86.84,74.33,-12.51,31.58,84,84,0,0
4238,4238,12.7.2023, 012:36:07.00,4.46,37.439575,24.945423,44.09,0.06,62.81,89.92,74.06,-15.86,30.42,78,78,0,0
4240,4240,12.7.2023, 012:36:08.00,4.26,37.439571,24.945435,40.44,3.72,60.46,84.75,72.17,-12.57,29.66,84,84,0,0
4244,4244,12.7.2023, 012:36:09.00,4.15,37.439568,24.945448,42.88,2.5,61.64,86.66,70.72,-15.95,28.75,78,78,0,0
4248,4248,12.7.2023, 012:36:10.00,4.17,37.439564,24.945461,41.66,1.28,61.64,88.24,68.79,-19.45,27.75,78,78,0,0
4252,4252,12.7.2023, 012:36:11.00,4.17,37.439564,24.945473,41.66,3.72,59.29,84.9,67.97,-16.92,26.76,78,78,0,0
4256,4256,12.7.2023, 012:36:12.00,4.11,37.43956,24.945486,41.66,8.59,62.81,78.34,66.19,-12.15,25.79,84,84,0,0
4260,4260,12.7.2023, 012:36:13.00,4.06,37.43956,24.945498,41.66,11.03,61.64,75.17,65.36,-9.81,24.97,84,84,0,0
4264,4264,12.7.2023, 012:36:14.00,4.11,37.439556,24.945511,44.09,9.81,60.46,77.45,63.34,-14.11,24.04,78,78,0,0
4266,4266,12.7.2023, 012:36:15.00,4.13,37.439556,24.945524,42.88,13.47,62.81,72.56,62.0,-10.56,22.96,84,84,0,0
4270,4270,12.7.2023, 012:36:16.00,4.13,37.439556,24.945538,45.31,13.47,61.64,73.45,60.52,-12.92,21.9,84,84,0,0
4274,4274,12.7.2023, 012:36:17.00,4.04,37.439552,24.945551,41.66,11.03,60.46,75.17,57.15,-18.01,21.05,78,78,0,0
4278,4278,12.7.2023, 012:36:18.00,4.2,37.439552,24.945564,42.88,13.47,60.46,72.56,55.99,-16.57,20.16,78,78,0,0
4282,4282,12.7.2023, 012:36:19.00,4.07,37.439552,24.945576,44.09,13.47,59.29,73.01,54.26,-18.76,19.28,78,78,0,0
4286,4286,12.7.2023, 012:36:20.00,4.26,37.439552,24.945589,40.44,14.69,61.64,70.04,51.62,-18.42,18.31,78,78,0,0
4290,4290,12.7.2023, 012:36:21.00,4.13,37.439552,24.945602,41.66,23.22,61.64,60.87,49.67,-11.2,17.36,84,84,0,0
4292,4292,12.7.2023, 012:36:22.00,4.09,37.439552,24.945616,39.22,22.0,61.64,60.71,47.34,-13.37,16.56,78,78,0,0
4296,4296,12.7.2023, 012:36:23.00,4.22,37.439552,24.945629,41.66,24.44,61.64,59.6,44.4,-15.2,15.68,78,78,0,0
4300,4300,12.7.2023, 012:36:24.00,3.98,37.439556,24.945642,36.78,24.44,62.81,56.4,42.59,-13.81,14.56,78,78,0,0
4304,4304,12.7.2023, 012:36:25.00,4.13,37.439556,24.945656,38.0,26.88,60.46,54.73,38.94,-15.8,13.77,78,78,0,0
4308,4308,12.7.2023, 012:36:26.00,4.02,37.43956,24.945667,33.13,28.09,66.34,49.7,36.36,-13.34,12.82,78,78,0,0
4312,4312,12.7.2023, 012:36:27.00,4.09,37.439564,24.945681,31.91,34.19,60.46,43.02,33.39,-9.63,11.89,84,84,0,0
4316,4316,12.7.2023, 012:36:28.00,4.06,37.439568,24.945692,31.91,34.19,61.64,43.02,30.44,-12.59,11.01,78,78,0,0
4318,4318,12.7.2023, 012:36:29.00,3.91,37.439571,24.945704,30.69,37.84,60.46,39.04,26.39,-12.65,9.84,78,78,0,0
4323,4323,12.7.2023, 012:36:30.00,3.91,37.439579,24.945713,27.03,41.5,62.81,33.08,25.83,-7.24,8.82,84,84,0,0
4327,4327,12.7.2023, 012:36:31.00,4.0,37.439583,24.945723,22.16,41.5,63.99,28.1,20.2,-7.9,8.12,84,84,0,0
4331,4331,12.7.2023, 012:36:32.00,3.96,37.43959,24.945732,23.38,39.06,60.46,30.9,15.2,-15.7,7.11,78,78,0,0
4335,4335,12.7.2023, 012:36:33.00,3.93,37.439598,24.945742,16.06,42.72,61.64,20.61,10.9,-9.71,6.19,84,84,0,0
4339,4339,12.7.2023, 012:36:34.00,3.98,37.439606,24.945749,18.5,45.16,60.46,22.28,5.04,-17.24,4.96,78,78,0,0
4342,4342,12.7.2023, 012:36:35.00,3.93,37.439613,24.945755,12.41,48.81,62.81,14.26,0.0,-14.26,4.18,78,78,0,0
4344,4344,12.7.2023, 012:36:36.00,3.87,37.439621,24.945761,3.88,47.59,62.81,4.65,353.21,-11.45,3.45,78,78,0,0
4348,4348,12.7.2023, 012:36:37.00,3.85,37.439632,24.945766,-1.0,46.38,63.99,358.76,333.19,-25.57,2.51,66,66,0,0
4352,4352,12.7.2023, 012:36:38.00,3.7,37.43964,24.945768,-10.75,48.81,61.64,347.58,317.78,-29.8,1.66,66,66,0,1
4356,4356,12.7.2023, 012:36:41.00,2.94,37.439667,24.945757,-42.44,22.0,55.76,297.4,253.07,-44.33,37.82,48,48,0,1
4360,4360,12.7.2023, 012:36:42.00,3.06,37.439671,24.945747,-44.88,-2.38,56.93,266.97,251.9,-15.07,37.33,78,78,0,1
4364,4364,12.7.2023, 012:36:43.00,3.63,37.439671,24.945736,-37.56,-15.78,58.11,247.21,251.66,4.45,36.33,90,90,0,1
4367,4367,12.7.2023, 012:36:44.00,4.09,37.439667,24.945724,-40.0,-18.22,54.58,245.51,251.71,6.2,35.09,90,90,0,1
4369,4369,12.7.2023, 012:36:45.00,4.2,37.439659,24.945711,-40.0,-20.66,55.76,242.69,252.91,10.22,33.71,90,90,0,1
4373,4373,12.7.2023, 012:36:46.00,4.37,37.439655,24.9457,-37.56,-20.66,56.93,241.19,252.76,11.57,32.73,96,96,0,1
4377,4377,12.7.2023, 012:36:47.00,4.57,37.439648,24.945688,-38.78,-17.0,55.76,246.33,253.51,7.18,31.5,90,90,0,1
4381,4381,12.7.2023, 012:36:48.00,4.41,37.439644,24.945675,-40.0,-17.0,60.46,246.97,253.55,6.58,30.23,90,90,0,1
4385,4385,12.7.2023, 012:36:49.00,4.46,37.439636,24.945663,-38.78,-14.56,58.11,249.42,254.04,4.62,29.01,90,90,0,1
4389,4389,12.7.2023, 012:36:50.00,4.37,37.439632,24.94565,-41.22,-14.56,58.11,250.54,254.95,4.41,27.79,90,90,0,1
4392,4392,12.7.2023, 012:36:51.00,4.56,37.439629,24.945637,-40.0,-17.0,59.29,246.97,255.46,8.49,26.52,90,90,0,1
4394,4394,12.7.2023, 012:36:52.00,4.37,37.439621,24.945625,-37.56,-14.56,61.64,248.81,257.37,8.56,25.31,90,90,0,1
4398,4398,12.7.2023, 012:36:53.00,4.44,37.439617,24.945612,-40.0,-15.78,58.11,248.47,256.74,8.27,24.05,90,90,0,1
4402,4402,12.7.2023, 012:36:54.00,4.46,37.439613,24.945599,-43.66,-14.56,58.11,251.55,256.51,4.96,22.79,90,90,0,1
4406,4406,12.7.2023, 012:36:55.00,4.39,37.43961,24.945587,-43.66,-15.78,53.41,250.13,256.93,6.8,21.82,90,90,0,1
4410,4410,12.7.2023, 012:36:56.00,4.46,37.439606,24.945574,-42.44,-12.13,58.11,254.05,258.23,4.18,20.56,90,90,0,1
4414,4414,12.7.2023, 012:36:57.00,4.67,37.439598,24.94556,-42.44,-12.13,60.46,254.05,260.28,6.23,19.15,90,90,0,1
4417,4417,12.7.2023, 012:36:58.00,4.39,37.439594,24.945547,-40.0,-13.34,61.64,251.55,260.83,9.28,17.9,90,90,0,1
4419,4419,12.7.2023, 012:36:59.00,4.48,37.43959,24.945534,-38.78,-14.56,60.46,249.42,261.46,12.04,16.65,96,96,0,1
4423,4423,12.7.2023, 012:37:00.00,4.56,37.439587,24.945522,-42.44,-12.13,58.11,254.05,263.03,8.97,15.69,90,90,0,1
4427,4427,12.7.2023, 012:37:01.00,4.39,37.439583,24.945509,-38.78,-12.13,59.29,252.64,263.95,11.31,14.45,96,96,0,1
4431,4431,12.7.2023, 012:37:02.00,4.37,37.439579,24.945496,-43.66,-10.91,58.11,255.97,262.58,6.6,13.2,90,90,0,1
4435,4435,12.7.2023, 012:37:03.00,4.59,37.439575,24.945482,-42.44,-10.91,58.11,255.59,266.35,10.76,11.96,96,96,0,1
